,CRIM,INDUS,NOX,RM,AGE,DIS,TAX,B,LSTAT,target,real_identifier
50,0.3,8.2,0.5,6.3,80.1,5.2,300.0,394.4,15.1,18.2,0
51,0.1,6.6,0.4,6.3,55.5,5.1,295.0,395.1,8.8,24.8,0
52,0.2,10.1,0.5,5.5,100.0,4.0,340.0,386.5,20.1,13.1,0
53,0.1,7.2,0.4,6.2,45.1,6.2,350.0,396.9,10.3,23.6,0
54,0.3,8.4,0.5,6.2,85.5,5.0,305.0,394.1,15.5,18.0,0
55,0.1,7.3,0.4,6.1,55.8,5.2,295.0,395.2,9.1,24.5,0
50,0.02763,2.95,0.428,6.595,21.8,5.4011,252.0,395.63,4.32,30.8,1
51,0.03659,4.86,0.426,6.302,32.2,5.4007,281.0,396.9,6.72,24.8,1
52,0.03551,4.86,0.426,6.167,46.7,5.4007,281.0,390.64,7.51,22.9,1
53,0.09512,12.83,0.437,6.286,45.0,4.5026,398.0,383.23,8.94,21.4,1
54,0.04684,3.41,0.489,6.417,66.1,3.0923,270.0,392.18,8.81,22.6,1
55,0.06905,2.18,0.458,7.147,54.2,6.0622,222.0,396.9,5.33,36.2,1
56,0.01951,1.38,0.4161,7.104,59.5,9.2229,216.0,393.24,8.05,33.0,1
57,0.84054,8.14,0.538,5.599,85.7,4.4546,307.0,303.42,16.51,13.9,1
58,0.09378,7.87,0.524,5.889,39.0,5.4509,311.0,390.5,15.71,21.7,1
59,0.05059,4.49,0.449,6.389,48.0,4.7794,247.0,396.9,9.62,23.9,1
60,0.0566,3.41,0.489,7.007,86.3,3.4217,270.0,396.9,5.5,23.6,1
61,0.14932,5.13,0.453,5.741,66.2,7.2254,284.0,395.11,13.15,18.7,1
62,0.12269,6.91,0.448,6.069,40.0,5.7209,233.0,389.39,9.55,21.2,1
63,0.02055,0.74,0.41,6.383,35.7,9.1876,313.0,396.9,5.77,24.7,1
64,0.05188,4.49,0.449,6.015,45.1,4.4272,247.0,395.99,12.86,22.5,1
65,1.61282,8.14,0.538,6.096,96.9,3.7598,307.0,248.31,20.34,13.5,1
66,0.63796,8.14,0.538,6.096,84.5,4.4619,307.0,380.02,10.26,18.2,1
67,0.02875,15.04,0.464,6.211,28.9,3.6659,270.0,396.33,6.21,25.0,1
68,1.15172,8.14,0.538,5.701,95.0,3.7872,307.0,358.77,18.35,13.1,1
69,0.11747,7.87,0.524,6.009,82.9,6.2267,311.0,396.9,13.27,18.9,1
70,0.08829,7.87,0.524,6.012,66.6,5.5605,311.0,395.6,12.43,22.9,1
71,0.03584,3.37,0.398,6.29,17.8,6.6115,337.0,396.9,4.67,23.5,1
72,0.04462,4.86,0.426,6.619,70.4,5.4007,281.0,395.63,7.22,23.9,1
73,0.02985,2.18,0.458,6.43,58.7,6.0622,222.0,394.12,5.21,28.7,1
74,0.22489,7.87,0.524,6.377,94.3,6.3467,311.0,392.52,20.45,15.0,1
75,0.00632,2.31,0.538,6.575,65.2,4.09,296.0,396.9,4.98,24.0,1
76,0.08873,5.64,0.439,5.963,45.7,6.8147,243.0,395.56,13.45,19.7,1
77,0.08826,10.81,0.413,6.417,6.6,5.2873,305.0,383.73,6.72,24.2,1
78,0.03932,3.41,0.489,6.405,73.9,3.0921,270.0,393.55,8.2,22.0,1
79,0.15445,5.13,0.453,6.145,29.2,7.8148,284.0,390.68,6.86,23.3,1
80,0.22927,6.91,0.448,6.03,85.5,5.6894,233.0,392.74,18.8,16.6,1
81,0.03237,2.18,0.458,6.998,45.8,6.0622,222.0,394.63,2.94,33.4,1
82,0.62976,8.14,0.538,5.949,61.8,4.7075,307.0,396.9,8.26,20.4,1
83,0.07151,4.49,0.449,6.121,56.8,3.7476,247.0,395.15,8.44,22.2,1
84,1.38799,8.14,0.538,5.95,82.0,3.99,307.0,232.6,27.71,13.2,1
85,0.21124,7.87,0.524,5.631,100.0,6.0821,311.0,386.63,29.93,16.5,1
86,0.15936,6.91,0.448,6.211,6.5,5.7209,233.0,394.46,7.44,24.7,1
87,0.05789,6.07,0.409,5.878,21.4,6.498,345.0,396.21,8.1,22.0,1
88,1.05393,8.14,0.538,5.935,29.3,4.4986,307.0,386.85,6.58,23.1,1
89,0.85204,8.14,0.538,5.965,89.2,4.0123,307.0,392.53,13.83,19.6,1
90,0.75026,8.14,0.538,5.924,94.1,4.3996,307.0,394.33,16.3,15.6,1
91,0.13554,6.07,0.409,5.594,36.8,6.498,345.0,396.9,13.09,17.4,1
92,1.25179,8.14,0.538,5.57,98.1,3.7979,307.0,376.57,21.02,13.6,1
93,0.1265,5.13,0.453,6.762,43.4,7.9809,284.0,395.58,9.5,25.0,1
94,0.0686,2.89,0.445,7.416,62.5,3.4952,276.0,396.9,6.19,33.2,1
95,0.77299,8.14,0.538,6.495,94.4,4.4547,307.0,387.94,12.8,18.4,1
96,0.18836,6.91,0.448,5.786,33.3,5.1004,233.0,396.9,14.15,20.0,1
97,0.95577,8.14,0.538,6.047,88.8,4.4534,307.0,306.38,17.28,14.8,1
98,1.23247,8.14,0.538,6.142,91.7,3.9769,307.0,396.9,18.72,15.2,1
99,0.02731,7.07,0.469,6.421,78.9,4.9671,242.0,396.9,9.14,21.6,1
