,CRIM,INDUS,NOX,RM,AGE,DIS,TAX,B,LSTAT,target,real_identifier
33,0.0,14.9,0.5,6.3,55.6,3.9,273.0,396.9,7.1,24.4,0
34,0.1,7.2,0.4,6.3,78.2,5.9,237.0,395.9,9.5,21.1,0
35,0.1,5.8,0.5,6.4,61.4,6.7,251.0,396.9,6.1,25.5,0
36,0.2,10.4,0.4,6.2,18.1,5.2,304.0,377.2,7.9,23.5,0
37,0.0,2.1,0.5,6.6,65.3,6.1,222.0,394.6,3.0,33.6,0
38,0.1,12.9,0.4,6.1,8.0,4.4,398.0,394.9,6.9,24.2,0
39,0.1,7.8,0.5,6.0,67.3,5.6,311.0,395.6,12.5,22.9,0
40,0.0,2.2,0.5,6.4,59.4,6.1,222.0,394.1,5.3,28.6,0
41,0.1,3.3,0.5,7.1,63.8,3.4,270.0,396.1,5.8,28.8,0
42,0.0,15.0,0.5,6.2,78.1,3.6,270.0,396.9,10.7,20.6,0
43,1.6,8.1,0.5,6.1,97.2,3.8,307.0,248.3,20.4,13.5,0
44,0.1,6.9,0.4,6.8,3.0,5.7,233.0,385.4,4.9,26.6,0
45,0.1,12.8,0.4,5.9,37.1,4.5,398.0,396.1,9.2,20.3,0
46,0.1,2.9,0.4,8.1,76.5,3.5,276.0,396.9,4.3,38.7,0
47,0.1,6.1,0.4,5.9,33.5,6.5,345.0,396.9,8.9,20.9,0
48,0.0,15.0,0.5,6.2,77.6,3.6,270.0,396.9,10.8,20.6,0
49,0.1,7.2,0.4,6.3,78.8,5.9,237.0,395.9,9.6,21.1,0
50,0.1,5.7,0.5,6.4,61.9,6.7,251.0,396.9,6.2,25.5,0
51,0.2,10.4,0.4,6.2,18.6,5.2,304.0,377.2,8.0,23.5,0
52,0.0,2.1,0.5,6.6,65.8,6.1,222.0,394.6,3.1,33.6,0
53,0.1,12.9,0.4,6.1,8.5,4.4,398.0,394.9,7.0,24.2,0
54,0.1,7.8,0.5,6.0,67.8,5.6,311.0,395.6,12.6,22.9,0
55,0.0,2.2,0.5,6.4,59.9,6.1,222.0,394.1,5.4,28.6,0
56,0.1,3.3,0.5,7.1,64.3,3.4,270.0,396.1,5.9,28.8,0
57,0.0,15.0,0.5,6.2,78.5,3.6,270.0,396.9,10.9,20.6,0
0,0.18836,6.91,0.448,5.786,33.3,5.1004,233.0,396.9,14.15,20.0,1
1,0.13554,6.07,0.409,5.594,36.8,6.498,345.0,396.9,13.09,17.4,1
2,0.09378,7.87,0.524,5.889,39.0,5.4509,311.0,390.5,15.71,21.7,1
3,0.05646,12.83,0.437,6.232,53.7,5.0141,398.0,386.4,12.34,21.2,1
4,0.84054,8.14,0.538,5.599,85.7,4.4546,307.0,303.42,16.51,13.9,1
5,0.0686,2.89,0.445,7.416,62.5,3.4952,276.0,396.9,6.19,33.2,1
6,1.23247,8.14,0.538,6.142,91.7,3.9769,307.0,396.9,18.72,15.2,1
7,0.77299,8.14,0.538,6.495,94.4,4.4547,307.0,387.94,12.8,18.4,1
8,1.35472,8.14,0.538,6.072,100.0,4.175,307.0,376.73,13.04,14.5,1
9,1.13081,8.14,0.538,5.713,94.1,4.233,307.0,360.17,22.6,12.7,1
10,0.98843,8.14,0.538,5.813,100.0,4.0952,307.0,394.54,19.88,14.5,1
11,1.38799,8.14,0.538,5.95,82.0,3.99,307.0,232.6,27.71,13.2,1
12,0.0536,5.64,0.439,6.511,21.1,6.8147,243.0,396.9,5.28,25.0,1
13,0.17171,5.13,0.453,5.966,93.4,6.8185,284.0,378.08,14.44,16.0,1
14,0.09744,5.96,0.499,5.841,61.4,3.3779,279.0,377.56,11.41,20.0,1
15,0.08707,12.83,0.437,6.14,45.8,4.0905,398.0,386.96,10.27,20.8,1
16,0.03551,4.86,0.426,6.167,46.7,5.4007,281.0,390.64,7.51,22.9,1
17,0.15936,6.91,0.448,6.211,6.5,5.7209,233.0,394.46,7.44,24.7,1
18,0.15876,10.81,0.413,5.961,17.5,5.2873,305.0,376.94,9.88,21.7,1
19,0.03659,4.86,0.426,6.302,32.2,5.4007,281.0,396.9,6.72,24.8,1
20,0.06417,5.96,0.499,5.933,68.2,3.3603,279.0,396.9,9.68,18.9,1
21,0.09164,10.81,0.413,6.065,7.8,5.2873,305.0,390.91,5.52,22.8,1
22,0.85204,8.14,0.538,5.965,89.2,4.0123,307.0,392.53,13.83,19.6,1
23,1.15172,8.14,0.538,5.701,95.0,3.7872,307.0,358.77,18.35,13.1,1
24,0.11747,7.87,0.524,6.009,82.9,6.2267,311.0,396.9,13.27,18.9,1
25,0.06905,2.18,0.458,7.147,54.2,6.0622,222.0,396.9,5.33,36.2,1
26,0.05789,6.07,0.409,5.878,21.4,6.498,345.0,396.21,8.1,22.0,1
27,0.02731,7.07,0.469,6.421,78.9,4.9671,242.0,396.9,9.14,21.6,1
28,0.11027,5.13,0.453,6.456,67.8,7.2255,284.0,396.9,6.73,22.2,1
29,0.04203,15.04,0.464,6.442,53.6,3.6659,270.0,395.01,8.16,22.9,1
30,0.01311,1.22,0.403,7.249,21.9,8.6966,226.0,395.93,4.81,35.4,1
31,0.25387,6.91,0.448,5.399,95.3,5.87,233.0,396.9,30.81,14.4,1
32,0.63796,8.14,0.538,6.096,84.5,4.4619,307.0,380.02,10.26,18.2,1
33,0.03237,2.18,0.458,6.998,45.8,6.0622,222.0,394.63,2.94,33.4,1
34,0.04981,5.64,0.439,5.998,21.4,6.8147,243.0,396.9,8.43,23.4,1
35,0.19539,10.81,0.413,6.245,6.2,5.2873,305.0,377.17,7.54,23.4,1
36,0.00632,2.31,0.538,6.575,65.2,4.09,296.0,396.9,4.98,24.0,1
37,0.02875,15.04,0.464,6.211,28.9,3.6659,270.0,396.33,6.21,25.0,1
38,0.22927,6.91,0.448,6.03,85.5,5.6894,233.0,392.74,18.8,16.6,1
39,0.04337,5.64,0.439,6.115,63.0,6.8147,243.0,393.97,9.43,20.5,1
40,0.07896,12.83,0.437,6.273,6.0,4.2515,398.0,394.92,6.78,24.1,1
41,0.08829,7.87,0.524,6.012,66.6,5.5605,311.0,395.6,12.43,22.9,1
42,0.02985,2.18,0.458,6.43,58.7,6.0622,222.0,394.12,5.21,28.7,1
43,0.05302,3.41,0.489,7.079,63.1,3.4145,270.0,396.06,5.7,28.7,1
44,0.04294,15.04,0.464,6.249,77.3,3.615,270.0,396.9,10.59,20.6,1
45,1.61282,8.14,0.538,6.096,96.9,3.7598,307.0,248.31,20.34,13.5,1
46,0.12744,6.91,0.448,6.77,2.9,5.7209,233.0,385.41,4.84,26.6,1
47,0.08387,12.83,0.437,5.874,36.6,4.5026,398.0,396.06,9.1,20.3,1
48,0.12083,2.89,0.445,8.069,76.0,3.4952,276.0,396.9,4.21,38.7,1
49,0.12816,6.07,0.409,5.885,33.0,6.498,345.0,396.9,8.79,20.9,1
50,1.25179,8.14,0.538,5.57,98.1,3.7979,307.0,376.57,21.02,13.6,1
