,CRIM,INDUS,NOX,RM,AGE,DIS,TAX,B,LSTAT,target,real_identifier
32,1.2,8.1,0.5,6.1,91.5,4.0,307.0,396.9,18.5,15.3,0
33,0.1,5.6,0.4,6.5,20.9,6.7,243.0,396.9,5.4,25.1,0
34,0.2,7.3,0.5,6.4,94.2,6.2,311.0,392.5,20.2,15.4,0
35,0.1,2.9,0.4,7.4,62.3,3.5,276.0,396.9,6.3,33.1,0
36,1.0,8.1,0.5,5.8,100.0,4.1,307.0,394.5,19.8,14.6,0
37,0.1,12.8,0.4,6.3,74.3,4.1,398.0,373.7,12.1,20.1,0
38,0.1,5.1,0.5,6.1,29.1,7.7,284.0,390.7,6.9,23.3,0
39,0.2,6.1,0.4,5.6,36.7,6.4,345.0,396.9,13.1,17.4,0
40,0.1,2.9,0.4,7.8,36.8,3.5,276.0,393.5,3.6,43.8,0
41,1.4,8.1,0.5,6.1,100.0,4.2,307.0,376.7,12.9,14.5,0
42,0.1,4.9,0.4,6.3,31.9,5.3,281.0,396.9,6.7,24.8,0
43,0.2,5.1,0.5,6.1,28.9,7.8,284.0,390.7,6.9,23.3,0
44,0.1,3.4,0.5,7.0,86.1,3.4,270.0,396.9,5.5,23.6,0
45,0.3,7.3,0.5,6.5,82.1,5.1,301.0,394.1,10.3,20.8,0
46,0.1,12.8,0.4,6.3,6.0,4.3,398.0,394.9,6.8,24.1,0
47,1.1,8.1,0.5,5.7,94.1,4.2,307.0,360.2,22.6,12.7,0
48,0.1,2.9,0.4,6.6,57.7,3.5,276.0,358.0,6.6,28.4,0
49,0.2,7.9,0.5,6.4,94.3,6.3,311.0,392.5,20.4,15.0,0
50,0.1,6.1,0.4,5.6,36.8,6.5,345.0,396.9,13.1,17.4,0
0,0.01311,1.22,0.403,7.249,21.9,8.6966,226.0,395.93,4.81,35.4,1
1,0.05059,4.49,0.449,6.389,48.0,4.7794,247.0,396.9,9.62,23.9,1
2,1.25179,8.14,0.538,5.57,98.1,3.7979,307.0,376.57,21.02,13.6,1
3,0.03237,2.18,0.458,6.998,45.8,6.0622,222.0,394.63,2.94,33.4,1
4,0.11747,7.87,0.524,6.009,82.9,6.2267,311.0,396.9,13.27,18.9,1
5,0.02763,2.95,0.428,6.595,21.8,5.4011,252.0,395.63,4.32,30.8,1
6,0.03932,3.41,0.489,6.405,73.9,3.0921,270.0,393.55,8.2,22.0,1
7,0.02985,2.18,0.458,6.43,58.7,6.0622,222.0,394.12,5.21,28.7,1
8,0.18836,6.91,0.448,5.786,33.3,5.1004,233.0,396.9,14.15,20.0,1
9,0.84054,8.14,0.538,5.599,85.7,4.4546,307.0,303.42,16.51,13.9,1
10,0.09378,7.87,0.524,5.889,39.0,5.4509,311.0,390.5,15.71,21.7,1
11,0.05646,12.83,0.437,6.232,53.7,5.0141,398.0,386.4,12.34,21.2,1
12,0.05302,3.41,0.489,7.079,63.1,3.4145,270.0,396.06,5.7,28.7,1
13,0.08826,10.81,0.413,6.417,6.6,5.2873,305.0,383.73,6.72,24.2,1
14,0.03359,2.95,0.428,7.024,15.8,5.4011,252.0,395.62,1.98,34.9,1
15,0.08873,5.64,0.439,5.963,45.7,6.8147,243.0,395.56,13.45,19.7,1
16,0.7842,8.14,0.538,5.99,81.7,4.2579,307.0,386.75,14.67,17.5,1
17,0.15876,10.81,0.413,5.961,17.5,5.2873,305.0,376.94,9.88,21.7,1
18,0.7258,8.14,0.538,5.727,69.5,3.7965,307.0,390.95,11.28,18.2,1
19,0.63796,8.14,0.538,6.096,84.5,4.4619,307.0,380.02,10.26,18.2,1
20,0.21124,7.87,0.524,5.631,100.0,6.0821,311.0,386.63,29.93,16.5,1
21,0.12083,2.89,0.445,8.069,76.0,3.4952,276.0,396.9,4.21,38.7,1
22,0.17004,7.87,0.524,6.004,85.9,6.5921,311.0,386.71,17.1,18.9,1
23,0.09512,12.83,0.437,6.286,45.0,4.5026,398.0,383.23,8.94,21.4,1
24,0.21977,6.91,0.448,5.602,62.0,6.0877,233.0,396.9,16.2,19.4,1
25,0.03584,3.37,0.398,6.29,17.8,6.6115,337.0,396.9,4.67,23.5,1
26,1.00245,8.14,0.538,6.674,87.3,4.239,307.0,380.23,11.98,21.0,1
27,0.05188,4.49,0.449,6.015,45.1,4.4272,247.0,395.99,12.86,22.5,1
28,0.85204,8.14,0.538,5.965,89.2,4.0123,307.0,392.53,13.83,19.6,1
29,0.67191,8.14,0.538,5.813,90.3,4.682,307.0,376.88,14.81,16.6,1
30,0.62739,8.14,0.538,5.834,56.5,4.4986,307.0,395.62,8.47,19.9,1
31,0.11027,5.13,0.453,6.456,67.8,7.2255,284.0,396.9,6.73,22.2,1
32,0.08387,12.83,0.437,5.874,36.6,4.5026,398.0,396.06,9.1,20.3,1
33,1.61282,8.14,0.538,6.096,96.9,3.7598,307.0,248.31,20.34,13.5,1
34,0.10153,12.83,0.437,6.279,74.5,4.0522,398.0,373.66,11.97,20.0,1
35,0.0536,5.64,0.439,6.511,21.1,6.8147,243.0,396.9,5.28,25.0,1
36,0.0686,2.89,0.445,7.416,62.5,3.4952,276.0,396.9,6.19,33.2,1
37,0.98843,8.14,0.538,5.813,100.0,4.0952,307.0,394.54,19.88,14.5,1
38,0.15936,6.91,0.448,6.211,6.5,5.7209,233.0,394.46,7.44,24.7,1
39,0.07896,12.83,0.437,6.273,6.0,4.2515,398.0,394.92,6.78,24.1,1
40,1.13081,8.14,0.538,5.713,94.1,4.233,307.0,360.17,22.6,12.7,1
41,0.12204,2.89,0.445,6.625,57.8,3.4952,276.0,357.98,6.65,28.4,1
42,0.22489,7.87,0.524,6.377,94.3,6.3467,311.0,392.52,20.45,15.0,1
43,0.03659,4.86,0.426,6.302,32.2,5.4007,281.0,396.9,6.72,24.8,1
44,1.23247,8.14,0.538,6.142,91.7,3.9769,307.0,396.9,18.72,15.2,1
45,0.13554,6.07,0.409,5.594,36.8,6.498,345.0,396.9,13.09,17.4,1
46,0.0566,3.41,0.489,7.007,86.3,3.4217,270.0,396.9,5.5,23.6,1
47,0.08187,2.89,0.445,7.82,36.9,3.4952,276.0,393.53,3.57,43.8,1
48,0.15445,5.13,0.453,6.145,29.2,7.8148,284.0,390.68,6.86,23.3,1
49,1.35472,8.14,0.538,6.072,100.0,4.175,307.0,376.73,13.04,14.5,1
50,0.00632,2.31,0.538,6.575,65.2,4.09,296.0,396.9,4.98,24.0,1
