,pm2.5,DEWP,TEMP,PRES,Iws,real_identifier
8,72.0,-11.0,-10.0,1023.0,7.15,1
9,31.0,-26.0,-15.0,1035.0,198.45,1
10,124.0,-7.0,-5.0,1024.0,10.72,1
11,105.0,-7.0,-6.0,1023.0,8.93,1
12,148.0,-8.0,-5.0,1026.0,23.69,1
13,26.0,-21.0,-12.0,1033.0,171.18,1
14,30.0,-26.0,-17.0,1035.0,201.58,1
15,61.0,-11.0,-9.0,1021.0,0.89,1
16,138.0,-7.0,-5.0,1022.0,6.25,1
17,27.0,-26.0,-19.0,1035.0,208.73,1
18,53.0,-11.0,-9.0,1022.0,1.78,1
19,82.0,-10.0,-9.0,1024.0,89.84,1
20,170.0,-8.0,-5.0,1027.0,42.46,1
21,29.0,-21.0,-9.0,1030.0,145.26,1
22,86.0,-11.0,-9.0,1023.0,93.86,1
23,31.0,-24.0,-12.0,1034.0,180.12,1
24,36.0,-25.0,-14.0,1035.0,29.51,1
25,95.0,-11.0,-9.0,1020.0,121.58,1
26,86.0,-10.0,-9.0,1024.0,84.92,1
27,28.0,-27.0,-19.0,1035.0,218.57,1
28,28.0,-21.0,-10.0,1030.0,136.32,1
29,34.0,-26.0,-18.0,1035.0,205.6,1
30,28.0,-23.0,-11.0,1032.0,165.37,1
31,132.0,-7.0,-5.0,1025.0,14.3,1
32,164.0,-8.0,-5.0,1025.0,27.71,1
33,29.0,-26.0,-15.0,1035.0,24.59,1
34,164.0,-7.0,-5.0,1027.0,49.17,1
35,27.0,-22.0,-12.0,1030.0,100.56,1
36,29.0,-24.0,-13.0,1035.0,195.32,1
37,25.0,-27.0,-18.0,1035.0,213.65,1
38,55.0,-8.0,-7.0,1025.0,68.84,1
39,106.0,-24.0,-18.0,1033.0,16.55,1
40,41.0,-22.0,-11.0,1032.0,0.89,1
41,159.0,-9.0,-5.0,1026.0,37.54,1
42,60.0,-22.0,-13.0,1033.0,10.29,1
43,77.0,-25.0,-14.0,1033.0,4.02,1
44,96.0,-11.0,-9.0,1020.0,116.66,1
45,158.0,-9.0,-5.0,1025.0,31.73,1
46,44.0,-26.0,-14.0,1033.0,13.85,1
47,129.0,-16.0,-4.0,1020.0,1.79,1
48,25.0,-23.0,-12.0,1031.0,108.61,1
49,65.0,-8.0,-7.0,1026.0,65.71,1
50,33.0,-24.0,-13.0,1034.0,187.27,1
