,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,real_identifier
35,1.0,10.0,14.0,51.0,-18.0,-10.0,1029.0,123.9,16.0,0.0,0
36,1.0,8.0,8.0,36.0,-16.0,-9.0,1028.0,142.1,19.0,0.0,0
37,1.0,6.0,4.0,58.0,-23.0,-14.0,1034.0,94.5,0.0,0.0,0
38,1.0,9.0,13.0,62.0,-20.0,-11.0,1030.0,84.2,10.0,0.0,0
39,1.0,7.0,10.0,40.0,-24.0,-13.0,1034.0,217.3,0.0,0.0,0
40,1.0,10.0,17.0,54.0,-19.0,-10.0,1029.0,109.1,14.0,0.0,0
41,1.0,8.0,2.0,33.0,-15.0,-8.0,1027.0,151.2,20.0,0.0,0
42,1.0,6.0,12.0,56.0,-22.0,-13.0,1033.0,101.3,0.0,0.0,0
43,1.0,9.0,9.0,61.0,-21.0,-12.0,1031.0,80.5,11.0,0.0,0
44,1.0,7.0,16.0,45.0,-25.0,-14.0,1035.0,209.9,0.0,0.0,0
45,1.0,10.0,11.0,53.0,-18.0,-10.0,1029.0,126.8,17.0,0.0,0
46,1.0,8.0,6.0,37.0,-16.0,-9.0,1028.0,146.4,21.0,0.0,0
47,1.0,6.0,5.0,59.0,-23.0,-14.0,1034.0,97.2,0.0,0.0,0
48,1.0,9.0,14.0,63.0,-20.0,-11.0,1030.0,86.9,12.0,0.0,0
49,1.0,7.0,11.0,41.0,-24.0,-13.0,1034.0,219.1,0.0,0.0,0
50,1.0,10.0,18.0,55.0,-19.0,-10.0,1029.0,112.8,15.0,0.0,0
51,1.0,8.0,1.0,32.0,-15.0,-8.0,1027.0,154.3,22.0,0.0,0
52,1.0,6.0,13.0,57.0,-22.0,-13.0,1033.0,103.9,0.0,0.0,0
53,1.0,9.0,10.0,62.0,-21.0,-12.0,1031.0,82.2,13.0,0.0,0
54,1.0,7.0,17.0,46.0,-25.0,-14.0,1035.0,212.6,0.0,0.0,0
55,1.0,10.0,12.0,54.0,-18.0,-10.0,1029.0,129.5,18.0,0.0,0
50,1.0,4.0,14.0,28.0,-21.0,-10.0,1030.0,136.32,0.0,0.0,1
51,1.0,5.0,12.0,27.0,-25.0,-12.0,1034.0,39.35,0.0,0.0,1
52,1.0,2.0,14.0,158.0,-9.0,-5.0,1025.0,31.73,0.0,0.0,1
53,1.0,5.0,22.0,66.0,-22.0,-13.0,1034.0,20.57,0.0,0.0,1
54,1.0,4.0,18.0,28.0,-23.0,-11.0,1032.0,165.37,0.0,0.0,1
55,1.0,2.0,8.0,120.0,-8.0,-6.0,1024.0,12.51,0.0,0.0,1
56,1.0,3.0,3.0,55.0,-8.0,-7.0,1025.0,68.84,7.0,0.0,1
57,1.0,5.0,23.0,50.0,-22.0,-16.0,1033.0,23.7,0.0,0.0,1
58,1.0,2.0,17.0,164.0,-8.0,-5.0,1027.0,39.33,0.0,0.0,1
59,1.0,5.0,19.0,60.0,-22.0,-13.0,1033.0,10.29,0.0,0.0,1
60,1.0,2.0,23.0,126.0,-8.0,-6.0,1027.0,55.43,3.0,0.0,1
61,1.0,4.0,21.0,33.0,-24.0,-13.0,1034.0,187.27,0.0,0.0,1
62,1.0,2.0,19.0,149.0,-8.0,-5.0,1028.0,44.25,0.0,0.0,1
63,1.0,5.0,4.0,28.0,-27.0,-19.0,1035.0,218.57,0.0,0.0,1
64,1.0,4.0,10.0,27.0,-22.0,-12.0,1030.0,100.56,0.0,0.0,1
65,1.0,4.0,5.0,26.0,-20.0,-12.0,1026.0,55.87,0.0,0.0,1
66,1.0,2.0,16.0,159.0,-9.0,-5.0,1026.0,37.54,0.0,0.0,1
67,1.0,2.0,22.0,156.0,-8.0,-6.0,1028.0,52.3,2.0,0.0,1
68,1.0,3.0,0.0,90.0,-7.0,-6.0,1027.0,58.56,4.0,0.0,1
69,1.0,2.0,13.0,164.0,-8.0,-5.0,1025.0,27.71,0.0,0.0,1
70,1.0,5.0,18.0,59.0,-23.0,-11.0,1032.0,7.16,0.0,0.0,1
71,1.0,3.0,19.0,53.0,-11.0,-9.0,1022.0,1.78,25.0,0.0,1
72,1.0,5.0,9.0,29.0,-26.0,-15.0,1035.0,24.59,0.0,0.0,1
73,1.0,5.0,13.0,39.0,-24.0,-11.0,1032.0,41.14,0.0,0.0,1
74,1.0,3.0,22.0,76.0,-11.0,-9.0,1023.0,11.17,0.0,0.0,1
75,1.0,5.0,0.0,30.0,-26.0,-17.0,1035.0,201.58,0.0,0.0,1
76,1.0,4.0,6.0,20.0,-21.0,-12.0,1027.0,64.81,0.0,0.0,1
77,1.0,4.0,15.0,29.0,-21.0,-9.0,1030.0,145.26,0.0,0.0,1
78,1.0,4.0,2.0,25.0,-17.0,-10.0,1024.0,29.95,0.0,0.0,1
79,1.0,4.0,7.0,29.0,-21.0,-13.0,1027.0,73.75,0.0,0.0,1
80,1.0,2.0,6.0,105.0,-7.0,-6.0,1023.0,8.93,4.0,0.0,1
81,1.0,3.0,2.0,65.0,-8.0,-7.0,1026.0,65.71,6.0,0.0,1
82,1.0,2.0,15.0,154.0,-9.0,-5.0,1025.0,35.75,0.0,0.0,1
83,1.0,2.0,5.0,109.0,-7.0,-6.0,1022.0,7.14,3.0,0.0,1
84,1.0,5.0,5.0,28.0,-27.0,-16.0,1034.0,4.92,0.0,0.0,1
85,1.0,3.0,1.0,63.0,-8.0,-6.0,1026.0,61.69,5.0,0.0,1
86,1.0,3.0,12.0,107.0,-11.0,-9.0,1021.0,105.93,17.0,0.0,1
87,1.0,4.0,0.0,79.0,-14.0,-12.0,1023.0,16.09,0.0,0.0,1
88,1.0,3.0,20.0,71.0,-10.0,-9.0,1022.0,4.02,26.0,0.0,1
89,1.0,4.0,11.0,25.0,-23.0,-12.0,1031.0,108.61,0.0,0.0,1
90,1.0,5.0,10.0,36.0,-25.0,-14.0,1035.0,29.51,0.0,0.0,1
91,1.0,4.0,9.0,27.0,-22.0,-13.0,1029.0,90.73,0.0,0.0,1
92,1.0,2.0,1.0,148.0,-15.0,-4.0,1020.0,2.68,0.0,0.0,1
93,1.0,4.0,16.0,30.0,-21.0,-9.0,1031.0,152.41,0.0,0.0,1
94,1.0,6.0,2.0,50.0,-26.0,-14.0,1034.0,8.04,0.0,0.0,1
95,1.0,5.0,8.0,27.0,-26.0,-16.0,1035.0,18.78,0.0,0.0,1
96,1.0,3.0,7.0,86.0,-10.0,-9.0,1024.0,84.92,11.0,0.0,1
97,1.0,5.0,16.0,50.0,-24.0,-11.0,1031.0,3.58,0.0,0.0,1
98,1.0,3.0,9.0,86.0,-11.0,-9.0,1023.0,93.86,13.0,0.0,1
99,1.0,5.0,3.0,25.0,-27.0,-18.0,1035.0,213.65,0.0,0.0,1
